sku_store,item_id,store_id,state_id,cat_id
FOODS_3_265_WI_1,FOODS_3_265,WI_1,WI,FOODS
FOODS_3_266_WI_1,FOODS_3_266,WI_1,WI,FOODS
FOODS_3_267_WI_1,FOODS_3_267,WI_1,WI,FOODS
FOODS_3_268_WI_1,FOODS_3_268,WI_1,WI,FOODS
FOODS_3_269_WI_1,FOODS_3_269,WI_1,WI,FOODS
FOODS_3_270_WI_1,FOODS_3_270,WI_1,WI,FOODS
FOODS_3_271_WI_1,FOODS_3_271,WI_1,WI,FOODS
FOODS_3_272_WI_1,FOODS_3_272,WI_1,WI,FOODS
FOODS_3_273_WI_1,FOODS_3_273,WI_1,WI,FOODS
FOODS_3_274_WI_1,FOODS_3_274,WI_1,WI,FOODS
FOODS_3_275_WI_1,FOODS_3_275,WI_1,WI,FOODS
FOODS_3_276_WI_1,FOODS_3_276,WI_1,WI,FOODS
FOODS_3_277_WI_1,FOODS_3_277,WI_1,WI,FOODS
FOODS_3_278_WI_1,FOODS_3_278,WI_1,WI,FOODS
FOODS_3_279_WI_1,FOODS_3_279,WI_1,WI,FOODS
FOODS_3_280_WI_1,FOODS_3_280,WI_1,WI,FOODS
FOODS_3_281_WI_1,FOODS_3_281,WI_1,WI,FOODS
FOODS_3_282_WI_1,FOODS_3_282,WI_1,WI,FOODS
FOODS_3_283_WI_1,FOODS_3_283,WI_1,WI,FOODS
FOODS_3_284_WI_1,FOODS_3_284,WI_1,WI,FOODS
FOODS_3_285_WI_1,FOODS_3_285,WI_1,WI,FOODS
FOODS_3_286_WI_1,FOODS_3_286,WI_1,WI,FOODS
FOODS_3_287_WI_1,FOODS_3_287,WI_1,WI,FOODS
FOODS_3_288_WI_1,FOODS_3_288,WI_1,WI,FOODS
FOODS_3_289_WI_1,FOODS_3_289,WI_1,WI,FOODS
FOODS_3_290_WI_1,FOODS_3_290,WI_1,WI,FOODS
FOODS_3_291_WI_1,FOODS_3_291,WI_1,WI,FOODS
FOODS_3_292_WI_1,FOODS_3_292,WI_1,WI,FOODS
FOODS_3_293_WI_1,FOODS_3_293,WI_1,WI,FOODS
FOODS_3_294_WI_1,FOODS_3_294,WI_1,WI,FOODS
FOODS_3_295_WI_1,FOODS_3_295,WI_1,WI,FOODS
FOODS_3_296_WI_1,FOODS_3_296,WI_1,WI,FOODS
FOODS_3_297_WI_1,FOODS_3_297,WI_1,WI,FOODS
FOODS_3_298_WI_1,FOODS_3_298,WI_1,WI,FOODS
FOODS_3_299_WI_1,FOODS_3_299,WI_1,WI,FOODS
FOODS_3_300_WI_1,FOODS_3_300,WI_1,WI,FOODS
FOODS_3_301_WI_1,FOODS_3_301,WI_1,WI,FOODS
FOODS_3_302_WI_1,FOODS_3_302,WI_1,WI,FOODS
FOODS_3_303_WI_1,FOODS_3_303,WI_1,WI,FOODS
FOODS_3_304_WI_1,FOODS_3_304,WI_1,WI,FOODS
FOODS_3_305_WI_1,FOODS_3_305,WI_1,WI,FOODS
FOODS_3_306_WI_1,FOODS_3_306,WI_1,WI,FOODS
FOODS_3_307_WI_1,FOODS_3_307,WI_1,WI,FOODS
FOODS_3_308_WI_1,FOODS_3_308,WI_1,WI,FOODS
FOODS_3_309_WI_1,FOODS_3_309,WI_1,WI,FOODS
FOODS_3_310_WI_1,FOODS_3_310,WI_1,WI,FOODS
FOODS_3_311_WI_1,FOODS_3_311,WI_1,WI,FOODS
FOODS_3_312_WI_1,FOODS_3_312,WI_1,WI,FOODS
FOODS_3_313_WI_1,FOODS_3_313,WI_1,WI,FOODS
FOODS_3_314_WI_1,FOODS_3_314,WI_1,WI,FOODS
FOODS_3_315_WI_1,FOODS_3_315,WI_1,WI,FOODS
FOODS_3_316_WI_1,FOODS_3_316,WI_1,WI,FOODS
FOODS_3_317_WI_1,FOODS_3_317,WI_1,WI,FOODS
FOODS_3_318_WI_1,FOODS_3_318,WI_1,WI,FOODS
FOODS_3_319_WI_1,FOODS_3_319,WI_1,WI,FOODS
FOODS_3_320_WI_1,FOODS_3_320,WI_1,WI,FOODS
FOODS_3_321_WI_1,FOODS_3_321,WI_1,WI,FOODS
FOODS_3_322_WI_1,FOODS_3_322,WI_1,WI,FOODS
FOODS_3_323_WI_1,FOODS_3_323,WI_1,WI,FOODS
FOODS_3_324_WI_1,FOODS_3_324,WI_1,WI,FOODS
FOODS_3_325_WI_1,FOODS_3_325,WI_1,WI,FOODS
FOODS_3_326_WI_1,FOODS_3_326,WI_1,WI,FOODS
FOODS_3_327_WI_1,FOODS_3_327,WI_1,WI,FOODS
FOODS_3_328_WI_1,FOODS_3_328,WI_1,WI,FOODS
FOODS_3_329_WI_1,FOODS_3_329,WI_1,WI,FOODS
FOODS_3_330_WI_1,FOODS_3_330,WI_1,WI,FOODS
FOODS_3_331_WI_1,FOODS_3_331,WI_1,WI,FOODS
FOODS_3_332_WI_1,FOODS_3_332,WI_1,WI,FOODS
FOODS_3_333_WI_1,FOODS_3_333,WI_1,WI,FOODS
FOODS_3_334_WI_1,FOODS_3_334,WI_1,WI,FOODS
FOODS_3_335_WI_1,FOODS_3_335,WI_1,WI,FOODS
FOODS_3_336_WI_1,FOODS_3_336,WI_1,WI,FOODS
FOODS_3_337_WI_1,FOODS_3_337,WI_1,WI,FOODS
FOODS_3_338_WI_1,FOODS_3_338,WI_1,WI,FOODS
FOODS_3_339_WI_1,FOODS_3_339,WI_1,WI,FOODS
FOODS_3_340_WI_1,FOODS_3_340,WI_1,WI,FOODS
FOODS_3_341_WI_1,FOODS_3_341,WI_1,WI,FOODS
FOODS_3_342_WI_1,FOODS_3_342,WI_1,WI,FOODS
FOODS_3_343_WI_1,FOODS_3_343,WI_1,WI,FOODS
FOODS_3_344_WI_1,FOODS_3_344,WI_1,WI,FOODS
FOODS_3_345_WI_1,FOODS_3_345,WI_1,WI,FOODS
FOODS_3_346_WI_1,FOODS_3_346,WI_1,WI,FOODS
FOODS_3_347_WI_1,FOODS_3_347,WI_1,WI,FOODS
FOODS_3_348_WI_1,FOODS_3_348,WI_1,WI,FOODS
FOODS_3_349_WI_1,FOODS_3_349,WI_1,WI,FOODS
FOODS_3_350_WI_1,FOODS_3_350,WI_1,WI,FOODS
FOODS_3_351_WI_1,FOODS_3_351,WI_1,WI,FOODS
FOODS_3_352_WI_1,FOODS_3_352,WI_1,WI,FOODS
FOODS_3_353_WI_1,FOODS_3_353,WI_1,WI,FOODS
FOODS_3_354_WI_1,FOODS_3_354,WI_1,WI,FOODS
FOODS_3_355_WI_1,FOODS_3_355,WI_1,WI,FOODS
FOODS_3_356_WI_1,FOODS_3_356,WI_1,WI,FOODS
FOODS_3_357_WI_1,FOODS_3_357,WI_1,WI,FOODS
FOODS_3_358_WI_1,FOODS_3_358,WI_1,WI,FOODS
FOODS_3_359_WI_1,FOODS_3_359,WI_1,WI,FOODS
FOODS_3_360_WI_1,FOODS_3_360,WI_1,WI,FOODS
FOODS_3_361_WI_1,FOODS_3_361,WI_1,WI,FOODS
FOODS_3_362_WI_1,FOODS_3_362,WI_1,WI,FOODS
FOODS_3_363_WI_1,FOODS_3_363,WI_1,WI,FOODS
FOODS_3_364_WI_1,FOODS_3_364,WI_1,WI,FOODS
FOODS_3_365_WI_1,FOODS_3_365,WI_1,WI,FOODS
FOODS_3_366_WI_1,FOODS_3_366,WI_1,WI,FOODS
FOODS_3_367_WI_1,FOODS_3_367,WI_1,WI,FOODS
FOODS_3_368_WI_1,FOODS_3_368,WI_1,WI,FOODS
FOODS_3_369_WI_1,FOODS_3_369,WI_1,WI,FOODS
FOODS_3_370_WI_1,FOODS_3_370,WI_1,WI,FOODS
FOODS_3_371_WI_1,FOODS_3_371,WI_1,WI,FOODS
FOODS_3_372_WI_1,FOODS_3_372,WI_1,WI,FOODS
FOODS_3_373_WI_1,FOODS_3_373,WI_1,WI,FOODS
FOODS_3_374_WI_1,FOODS_3_374,WI_1,WI,FOODS
FOODS_3_375_WI_1,FOODS_3_375,WI_1,WI,FOODS
FOODS_3_376_WI_1,FOODS_3_376,WI_1,WI,FOODS
FOODS_3_377_WI_1,FOODS_3_377,WI_1,WI,FOODS
FOODS_3_378_WI_1,FOODS_3_378,WI_1,WI,FOODS
FOODS_3_379_WI_1,FOODS_3_379,WI_1,WI,FOODS
FOODS_3_380_WI_1,FOODS_3_380,WI_1,WI,FOODS
FOODS_3_381_WI_1,FOODS_3_381,WI_1,WI,FOODS
FOODS_3_382_WI_1,FOODS_3_382,WI_1,WI,FOODS
FOODS_3_383_WI_1,FOODS_3_383,WI_1,WI,FOODS
FOODS_3_384_WI_1,FOODS_3_384,WI_1,WI,FOODS
FOODS_3_385_WI_1,FOODS_3_385,WI_1,WI,FOODS
FOODS_3_386_WI_1,FOODS_3_386,WI_1,WI,FOODS
FOODS_3_387_WI_1,FOODS_3_387,WI_1,WI,FOODS
FOODS_3_388_WI_1,FOODS_3_388,WI_1,WI,FOODS
FOODS_3_389_WI_1,FOODS_3_389,WI_1,WI,FOODS
FOODS_3_390_WI_1,FOODS_3_390,WI_1,WI,FOODS
FOODS_3_391_WI_1,FOODS_3_391,WI_1,WI,FOODS
FOODS_3_392_WI_1,FOODS_3_392,WI_1,WI,FOODS
FOODS_3_393_WI_1,FOODS_3_393,WI_1,WI,FOODS
FOODS_3_394_WI_1,FOODS_3_394,WI_1,WI,FOODS
FOODS_3_395_WI_1,FOODS_3_395,WI_1,WI,FOODS
FOODS_3_396_WI_1,FOODS_3_396,WI_1,WI,FOODS
FOODS_3_397_WI_1,FOODS_3_397,WI_1,WI,FOODS
FOODS_3_398_WI_1,FOODS_3_398,WI_1,WI,FOODS
FOODS_3_399_WI_1,FOODS_3_399,WI_1,WI,FOODS
FOODS_3_400_WI_1,FOODS_3_400,WI_1,WI,FOODS
FOODS_3_401_WI_1,FOODS_3_401,WI_1,WI,FOODS
FOODS_3_402_WI_1,FOODS_3_402,WI_1,WI,FOODS
FOODS_3_403_WI_1,FOODS_3_403,WI_1,WI,FOODS
FOODS_3_404_WI_1,FOODS_3_404,WI_1,WI,FOODS
FOODS_3_405_WI_1,FOODS_3_405,WI_1,WI,FOODS
FOODS_3_406_WI_1,FOODS_3_406,WI_1,WI,FOODS
FOODS_3_407_WI_1,FOODS_3_407,WI_1,WI,FOODS
FOODS_3_408_WI_1,FOODS_3_408,WI_1,WI,FOODS
FOODS_3_409_WI_1,FOODS_3_409,WI_1,WI,FOODS
FOODS_3_410_WI_1,FOODS_3_410,WI_1,WI,FOODS
FOODS_3_411_WI_1,FOODS_3_411,WI_1,WI,FOODS
FOODS_3_412_WI_1,FOODS_3_412,WI_1,WI,FOODS
FOODS_3_413_WI_1,FOODS_3_413,WI_1,WI,FOODS
FOODS_3_414_WI_1,FOODS_3_414,WI_1,WI,FOODS
FOODS_3_415_WI_1,FOODS_3_415,WI_1,WI,FOODS
FOODS_3_416_WI_1,FOODS_3_416,WI_1,WI,FOODS
FOODS_3_417_WI_1,FOODS_3_417,WI_1,WI,FOODS
FOODS_3_418_WI_1,FOODS_3_418,WI_1,WI,FOODS
FOODS_3_419_WI_1,FOODS_3_419,WI_1,WI,FOODS
FOODS_3_420_WI_1,FOODS_3_420,WI_1,WI,FOODS
FOODS_3_421_WI_1,FOODS_3_421,WI_1,WI,FOODS
FOODS_3_422_WI_1,FOODS_3_422,WI_1,WI,FOODS
FOODS_3_423_WI_1,FOODS_3_423,WI_1,WI,FOODS
FOODS_3_424_WI_1,FOODS_3_424,WI_1,WI,FOODS
FOODS_3_425_WI_1,FOODS_3_425,WI_1,WI,FOODS
FOODS_3_426_WI_1,FOODS_3_426,WI_1,WI,FOODS
FOODS_3_427_WI_1,FOODS_3_427,WI_1,WI,FOODS
FOODS_3_428_WI_1,FOODS_3_428,WI_1,WI,FOODS
FOODS_3_429_WI_1,FOODS_3_429,WI_1,WI,FOODS
FOODS_3_430_WI_1,FOODS_3_430,WI_1,WI,FOODS
FOODS_3_431_WI_1,FOODS_3_431,WI_1,WI,FOODS
FOODS_3_432_WI_1,FOODS_3_432,WI_1,WI,FOODS
FOODS_3_433_WI_1,FOODS_3_433,WI_1,WI,FOODS
FOODS_3_434_WI_1,FOODS_3_434,WI_1,WI,FOODS
FOODS_3_435_WI_1,FOODS_3_435,WI_1,WI,FOODS
FOODS_3_436_WI_1,FOODS_3_436,WI_1,WI,FOODS
FOODS_3_437_WI_1,FOODS_3_437,WI_1,WI,FOODS
FOODS_3_438_WI_1,FOODS_3_438,WI_1,WI,FOODS
FOODS_3_439_WI_1,FOODS_3_439,WI_1,WI,FOODS
FOODS_3_440_WI_1,FOODS_3_440,WI_1,WI,FOODS
FOODS_3_441_WI_1,FOODS_3_441,WI_1,WI,FOODS
FOODS_3_442_WI_1,FOODS_3_442,WI_1,WI,FOODS
FOODS_3_443_WI_1,FOODS_3_443,WI_1,WI,FOODS
FOODS_3_444_WI_1,FOODS_3_444,WI_1,WI,FOODS
FOODS_3_445_WI_1,FOODS_3_445,WI_1,WI,FOODS
FOODS_3_446_WI_1,FOODS_3_446,WI_1,WI,FOODS
FOODS_3_447_WI_1,FOODS_3_447,WI_1,WI,FOODS
FOODS_3_448_WI_1,FOODS_3_448,WI_1,WI,FOODS
FOODS_3_449_WI_1,FOODS_3_449,WI_1,WI,FOODS
FOODS_3_450_WI_1,FOODS_3_450,WI_1,WI,FOODS
FOODS_3_451_WI_1,FOODS_3_451,WI_1,WI,FOODS
FOODS_3_452_WI_1,FOODS_3_452,WI_1,WI,FOODS
FOODS_3_453_WI_1,FOODS_3_453,WI_1,WI,FOODS
FOODS_3_454_WI_1,FOODS_3_454,WI_1,WI,FOODS
FOODS_3_455_WI_1,FOODS_3_455,WI_1,WI,FOODS
FOODS_3_456_WI_1,FOODS_3_456,WI_1,WI,FOODS
FOODS_3_457_WI_1,FOODS_3_457,WI_1,WI,FOODS
FOODS_3_458_WI_1,FOODS_3_458,WI_1,WI,FOODS
FOODS_3_459_WI_1,FOODS_3_459,WI_1,WI,FOODS
FOODS_3_460_WI_1,FOODS_3_460,WI_1,WI,FOODS
FOODS_3_461_WI_1,FOODS_3_461,WI_1,WI,FOODS
FOODS_3_462_WI_1,FOODS_3_462,WI_1,WI,FOODS
FOODS_3_463_WI_1,FOODS_3_463,WI_1,WI,FOODS
FOODS_3_464_WI_1,FOODS_3_464,WI_1,WI,FOODS
FOODS_3_465_WI_1,FOODS_3_465,WI_1,WI,FOODS
FOODS_3_466_WI_1,FOODS_3_466,WI_1,WI,FOODS
FOODS_3_467_WI_1,FOODS_3_467,WI_1,WI,FOODS
FOODS_3_468_WI_1,FOODS_3_468,WI_1,WI,FOODS
FOODS_3_469_WI_1,FOODS_3_469,WI_1,WI,FOODS
FOODS_3_470_WI_1,FOODS_3_470,WI_1,WI,FOODS
FOODS_3_471_WI_1,FOODS_3_471,WI_1,WI,FOODS
FOODS_3_472_WI_1,FOODS_3_472,WI_1,WI,FOODS
FOODS_3_473_WI_1,FOODS_3_473,WI_1,WI,FOODS
FOODS_3_474_WI_1,FOODS_3_474,WI_1,WI,FOODS
FOODS_3_475_WI_1,FOODS_3_475,WI_1,WI,FOODS
FOODS_3_476_WI_1,FOODS_3_476,WI_1,WI,FOODS
FOODS_3_477_WI_1,FOODS_3_477,WI_1,WI,FOODS
FOODS_3_478_WI_1,FOODS_3_478,WI_1,WI,FOODS
FOODS_3_479_WI_1,FOODS_3_479,WI_1,WI,FOODS
FOODS_3_480_WI_1,FOODS_3_480,WI_1,WI,FOODS
FOODS_3_481_WI_1,FOODS_3_481,WI_1,WI,FOODS
FOODS_3_482_WI_1,FOODS_3_482,WI_1,WI,FOODS
FOODS_3_483_WI_1,FOODS_3_483,WI_1,WI,FOODS
FOODS_3_484_WI_1,FOODS_3_484,WI_1,WI,FOODS
FOODS_3_485_WI_1,FOODS_3_485,WI_1,WI,FOODS
FOODS_3_486_WI_1,FOODS_3_486,WI_1,WI,FOODS
FOODS_3_487_WI_1,FOODS_3_487,WI_1,WI,FOODS
FOODS_3_488_WI_1,FOODS_3_488,WI_1,WI,FOODS
FOODS_3_489_WI_1,FOODS_3_489,WI_1,WI,FOODS
FOODS_3_490_WI_1,FOODS_3_490,WI_1,WI,FOODS
FOODS_3_491_WI_1,FOODS_3_491,WI_1,WI,FOODS
FOODS_3_492_WI_1,FOODS_3_492,WI_1,WI,FOODS
FOODS_3_493_WI_1,FOODS_3_493,WI_1,WI,FOODS
FOODS_3_494_WI_1,FOODS_3_494,WI_1,WI,FOODS
FOODS_3_495_WI_1,FOODS_3_495,WI_1,WI,FOODS
FOODS_3_496_WI_1,FOODS_3_496,WI_1,WI,FOODS
FOODS_3_497_WI_1,FOODS_3_497,WI_1,WI,FOODS
FOODS_3_498_WI_1,FOODS_3_498,WI_1,WI,FOODS
FOODS_3_499_WI_1,FOODS_3_499,WI_1,WI,FOODS
FOODS_3_500_WI_1,FOODS_3_500,WI_1,WI,FOODS
FOODS_3_501_WI_1,FOODS_3_501,WI_1,WI,FOODS
FOODS_3_502_WI_1,FOODS_3_502,WI_1,WI,FOODS
FOODS_3_503_WI_1,FOODS_3_503,WI_1,WI,FOODS
FOODS_3_504_WI_1,FOODS_3_504,WI_1,WI,FOODS
FOODS_3_505_WI_1,FOODS_3_505,WI_1,WI,FOODS
FOODS_3_506_WI_1,FOODS_3_506,WI_1,WI,FOODS
FOODS_3_507_WI_1,FOODS_3_507,WI_1,WI,FOODS
FOODS_3_508_WI_1,FOODS_3_508,WI_1,WI,FOODS
FOODS_3_509_WI_1,FOODS_3_509,WI_1,WI,FOODS
FOODS_3_510_WI_1,FOODS_3_510,WI_1,WI,FOODS
FOODS_3_511_WI_1,FOODS_3_511,WI_1,WI,FOODS
FOODS_3_512_WI_1,FOODS_3_512,WI_1,WI,FOODS
FOODS_3_513_WI_1,FOODS_3_513,WI_1,WI,FOODS
FOODS_3_514_WI_1,FOODS_3_514,WI_1,WI,FOODS
FOODS_3_515_WI_1,FOODS_3_515,WI_1,WI,FOODS
FOODS_3_516_WI_1,FOODS_3_516,WI_1,WI,FOODS
FOODS_3_517_WI_1,FOODS_3_517,WI_1,WI,FOODS
FOODS_3_518_WI_1,FOODS_3_518,WI_1,WI,FOODS
FOODS_3_519_WI_1,FOODS_3_519,WI_1,WI,FOODS
FOODS_3_520_WI_1,FOODS_3_520,WI_1,WI,FOODS
FOODS_3_521_WI_1,FOODS_3_521,WI_1,WI,FOODS
FOODS_3_522_WI_1,FOODS_3_522,WI_1,WI,FOODS
FOODS_3_523_WI_1,FOODS_3_523,WI_1,WI,FOODS
FOODS_3_524_WI_1,FOODS_3_524,WI_1,WI,FOODS
FOODS_3_525_WI_1,FOODS_3_525,WI_1,WI,FOODS
FOODS_3_526_WI_1,FOODS_3_526,WI_1,WI,FOODS
FOODS_3_527_WI_1,FOODS_3_527,WI_1,WI,FOODS
FOODS_3_528_WI_1,FOODS_3_528,WI_1,WI,FOODS
FOODS_3_529_WI_1,FOODS_3_529,WI_1,WI,FOODS
FOODS_3_530_WI_1,FOODS_3_530,WI_1,WI,FOODS
FOODS_3_531_WI_1,FOODS_3_531,WI_1,WI,FOODS
FOODS_3_532_WI_1,FOODS_3_532,WI_1,WI,FOODS
FOODS_3_533_WI_1,FOODS_3_533,WI_1,WI,FOODS
FOODS_3_534_WI_1,FOODS_3_534,WI_1,WI,FOODS
FOODS_3_535_WI_1,FOODS_3_535,WI_1,WI,FOODS
FOODS_3_536_WI_1,FOODS_3_536,WI_1,WI,FOODS
FOODS_3_537_WI_1,FOODS_3_537,WI_1,WI,FOODS
FOODS_3_538_WI_1,FOODS_3_538,WI_1,WI,FOODS
FOODS_3_539_WI_1,FOODS_3_539,WI_1,WI,FOODS
FOODS_3_540_WI_1,FOODS_3_540,WI_1,WI,FOODS
FOODS_3_541_WI_1,FOODS_3_541,WI_1,WI,FOODS
FOODS_3_542_WI_1,FOODS_3_542,WI_1,WI,FOODS
FOODS_3_543_WI_1,FOODS_3_543,WI_1,WI,FOODS
FOODS_3_544_WI_1,FOODS_3_544,WI_1,WI,FOODS
FOODS_3_545_WI_1,FOODS_3_545,WI_1,WI,FOODS
FOODS_3_546_WI_1,FOODS_3_546,WI_1,WI,FOODS
FOODS_3_547_WI_1,FOODS_3_547,WI_1,WI,FOODS
FOODS_3_548_WI_1,FOODS_3_548,WI_1,WI,FOODS
FOODS_3_549_WI_1,FOODS_3_549,WI_1,WI,FOODS
FOODS_3_550_WI_1,FOODS_3_550,WI_1,WI,FOODS
FOODS_3_551_WI_1,FOODS_3_551,WI_1,WI,FOODS
FOODS_3_552_WI_1,FOODS_3_552,WI_1,WI,FOODS
FOODS_3_553_WI_1,FOODS_3_553,WI_1,WI,FOODS
FOODS_3_554_WI_1,FOODS_3_554,WI_1,WI,FOODS
FOODS_3_555_WI_1,FOODS_3_555,WI_1,WI,FOODS
FOODS_3_556_WI_1,FOODS_3_556,WI_1,WI,FOODS
FOODS_3_557_WI_1,FOODS_3_557,WI_1,WI,FOODS
FOODS_3_558_WI_1,FOODS_3_558,WI_1,WI,FOODS
FOODS_3_559_WI_1,FOODS_3_559,WI_1,WI,FOODS
FOODS_3_560_WI_1,FOODS_3_560,WI_1,WI,FOODS
FOODS_3_561_WI_1,FOODS_3_561,WI_1,WI,FOODS
FOODS_3_562_WI_1,FOODS_3_562,WI_1,WI,FOODS
FOODS_3_563_WI_1,FOODS_3_563,WI_1,WI,FOODS
FOODS_3_564_WI_1,FOODS_3_564,WI_1,WI,FOODS
FOODS_3_565_WI_1,FOODS_3_565,WI_1,WI,FOODS
FOODS_3_566_WI_1,FOODS_3_566,WI_1,WI,FOODS
FOODS_3_567_WI_1,FOODS_3_567,WI_1,WI,FOODS
FOODS_3_568_WI_1,FOODS_3_568,WI_1,WI,FOODS
FOODS_3_569_WI_1,FOODS_3_569,WI_1,WI,FOODS
FOODS_3_570_WI_1,FOODS_3_570,WI_1,WI,FOODS
FOODS_3_571_WI_1,FOODS_3_571,WI_1,WI,FOODS
FOODS_3_572_WI_1,FOODS_3_572,WI_1,WI,FOODS
FOODS_3_573_WI_1,FOODS_3_573,WI_1,WI,FOODS
FOODS_3_574_WI_1,FOODS_3_574,WI_1,WI,FOODS
FOODS_3_575_WI_1,FOODS_3_575,WI_1,WI,FOODS
FOODS_3_576_WI_1,FOODS_3_576,WI_1,WI,FOODS
FOODS_3_577_WI_1,FOODS_3_577,WI_1,WI,FOODS
FOODS_3_578_WI_1,FOODS_3_578,WI_1,WI,FOODS
FOODS_3_579_WI_1,FOODS_3_579,WI_1,WI,FOODS
FOODS_3_580_WI_1,FOODS_3_580,WI_1,WI,FOODS
FOODS_3_581_WI_1,FOODS_3_581,WI_1,WI,FOODS
FOODS_3_582_WI_1,FOODS_3_582,WI_1,WI,FOODS
FOODS_3_583_WI_1,FOODS_3_583,WI_1,WI,FOODS
FOODS_3_584_WI_1,FOODS_3_584,WI_1,WI,FOODS
FOODS_3_585_WI_1,FOODS_3_585,WI_1,WI,FOODS
FOODS_3_586_WI_1,FOODS_3_586,WI_1,WI,FOODS
FOODS_3_587_WI_1,FOODS_3_587,WI_1,WI,FOODS
FOODS_3_588_WI_1,FOODS_3_588,WI_1,WI,FOODS
FOODS_3_589_WI_1,FOODS_3_589,WI_1,WI,FOODS
FOODS_3_590_WI_1,FOODS_3_590,WI_1,WI,FOODS
FOODS_3_591_WI_1,FOODS_3_591,WI_1,WI,FOODS
FOODS_3_592_WI_1,FOODS_3_592,WI_1,WI,FOODS
FOODS_3_593_WI_1,FOODS_3_593,WI_1,WI,FOODS
FOODS_3_594_WI_1,FOODS_3_594,WI_1,WI,FOODS
FOODS_3_595_WI_1,FOODS_3_595,WI_1,WI,FOODS
FOODS_3_596_WI_1,FOODS_3_596,WI_1,WI,FOODS
FOODS_3_597_WI_1,FOODS_3_597,WI_1,WI,FOODS
FOODS_3_598_WI_1,FOODS_3_598,WI_1,WI,FOODS
FOODS_3_599_WI_1,FOODS_3_599,WI_1,WI,FOODS
FOODS_3_600_WI_1,FOODS_3_600,WI_1,WI,FOODS
FOODS_3_601_WI_1,FOODS_3_601,WI_1,WI,FOODS
FOODS_3_602_WI_1,FOODS_3_602,WI_1,WI,FOODS
FOODS_3_603_WI_1,FOODS_3_603,WI_1,WI,FOODS
FOODS_3_604_WI_1,FOODS_3_604,WI_1,WI,FOODS
FOODS_3_605_WI_1,FOODS_3_605,WI_1,WI,FOODS
FOODS_3_606_WI_1,FOODS_3_606,WI_1,WI,FOODS
FOODS_3_607_WI_1,FOODS_3_607,WI_1,WI,FOODS
FOODS_3_608_WI_1,FOODS_3_608,WI_1,WI,FOODS
FOODS_3_609_WI_1,FOODS_3_609,WI_1,WI,FOODS
FOODS_3_610_WI_1,FOODS_3_610,WI_1,WI,FOODS
FOODS_3_611_WI_1,FOODS_3_611,WI_1,WI,FOODS
FOODS_3_612_WI_1,FOODS_3_612,WI_1,WI,FOODS
FOODS_3_613_WI_1,FOODS_3_613,WI_1,WI,FOODS
FOODS_3_614_WI_1,FOODS_3_614,WI_1,WI,FOODS
FOODS_3_615_WI_1,FOODS_3_615,WI_1,WI,FOODS
FOODS_3_616_WI_1,FOODS_3_616,WI_1,WI,FOODS
FOODS_3_617_WI_1,FOODS_3_617,WI_1,WI,FOODS
FOODS_3_618_WI_1,FOODS_3_618,WI_1,WI,FOODS
FOODS_3_619_WI_1,FOODS_3_619,WI_1,WI,FOODS
FOODS_3_620_WI_1,FOODS_3_620,WI_1,WI,FOODS
FOODS_3_621_WI_1,FOODS_3_621,WI_1,WI,FOODS
FOODS_3_622_WI_1,FOODS_3_622,WI_1,WI,FOODS
FOODS_3_623_WI_1,FOODS_3_623,WI_1,WI,FOODS
FOODS_3_624_WI_1,FOODS_3_624,WI_1,WI,FOODS
FOODS_3_625_WI_1,FOODS_3_625,WI_1,WI,FOODS
FOODS_3_626_WI_1,FOODS_3_626,WI_1,WI,FOODS
FOODS_3_627_WI_1,FOODS_3_627,WI_1,WI,FOODS
FOODS_3_628_WI_1,FOODS_3_628,WI_1,WI,FOODS
FOODS_3_629_WI_1,FOODS_3_629,WI_1,WI,FOODS
FOODS_3_630_WI_1,FOODS_3_630,WI_1,WI,FOODS
FOODS_3_631_WI_1,FOODS_3_631,WI_1,WI,FOODS
FOODS_3_632_WI_1,FOODS_3_632,WI_1,WI,FOODS
FOODS_3_633_WI_1,FOODS_3_633,WI_1,WI,FOODS
FOODS_3_634_WI_1,FOODS_3_634,WI_1,WI,FOODS
FOODS_3_635_WI_1,FOODS_3_635,WI_1,WI,FOODS
FOODS_3_636_WI_1,FOODS_3_636,WI_1,WI,FOODS
FOODS_3_637_WI_1,FOODS_3_637,WI_1,WI,FOODS
FOODS_3_638_WI_1,FOODS_3_638,WI_1,WI,FOODS
FOODS_3_639_WI_1,FOODS_3_639,WI_1,WI,FOODS
FOODS_3_640_WI_1,FOODS_3_640,WI_1,WI,FOODS
FOODS_3_641_WI_1,FOODS_3_641,WI_1,WI,FOODS
FOODS_3_642_WI_1,FOODS_3_642,WI_1,WI,FOODS
FOODS_3_643_WI_1,FOODS_3_643,WI_1,WI,FOODS
FOODS_3_644_WI_1,FOODS_3_644,WI_1,WI,FOODS
FOODS_3_645_WI_1,FOODS_3_645,WI_1,WI,FOODS
FOODS_3_646_WI_1,FOODS_3_646,WI_1,WI,FOODS
FOODS_3_647_WI_1,FOODS_3_647,WI_1,WI,FOODS
FOODS_3_648_WI_1,FOODS_3_648,WI_1,WI,FOODS
FOODS_3_649_WI_1,FOODS_3_649,WI_1,WI,FOODS
FOODS_3_650_WI_1,FOODS_3_650,WI_1,WI,FOODS
FOODS_3_651_WI_1,FOODS_3_651,WI_1,WI,FOODS
FOODS_3_652_WI_1,FOODS_3_652,WI_1,WI,FOODS
